chr	st	en	ID	blank	dir	Mll34_ChIP-seq_WT_rep1	Mll34_ChIP-seq_WT_rep2	Mll34_ChIP-seq_dKO_rep1	Mll334_ChIP-seq_dKO_rep2	
chr5	123581200	123583000	9.06794455119645	0	+	2.6952	3.23385	3.03905	4.33442	
chr5	123591725	123593525	5.34919406324909	0	+	2.8734	3.20245	3.40546	3.64577	
chr5	123607235	123609035	16.3173135737712	0	+	19.1783	18.7124	13.1692	10.2689	
chr5	124197895	124199695	8.41273473289449	0	+	2.62838	3.35944	2.86662	3.7673	
chr5	124199590	124201390	7.20945520085179	0	+	2.53928	2.41754	2.58642	3.11916	
chr5	124544435	124546235	9.84028502255464	0	+	2.38336	2.32335	2.17691	2.77484	
chr5	124626735	124628535	17.1756027938716	0	+	16.7504	14.3796	12.2209	6.35985	
chr5	124776310	124778110	12.3408942059748	0	+	3.76437	3.83039	4.52624	3.40272	
chr5	124777780	124779580	10.7864004017863	0	+	3.29661	3.35944	4.05206	4.39518	
chr5	124874150	124875950	5.74015576228739	0	+	2.91795	4.55251	3.57789	4.53696	
chr5	124893730	124895530	8.03808340542307	0	+	3.78665	4.08156	3.12526	3.7673	
chr5	124894950	124896750	4.76576596586919	0	+	7.17236	8.06893	5.86256	8.48655	
chr5	124895500	124897300	10.9620467616318	0	+	6.03636	7.69217	5.53926	7.67638	
chr5	124896165	124897965	6.97778730627905	0	+	4.20986	4.92927	3.87964	4.15213	
chr5	124932860	124934660	10.9470179045524	0	+	2.9625	3.98737	3.75032	4.17239	
chr5	125402335	125404135	11.6868030276776	0	+	13.5874	8.13172	11.6174	5.54968	
chr5	125645780	125647580	14.1108484161856	0	+	9.93438	10.1411	5.06508	2.55204	
chr5	126068730	126070530	12.8753467428338	0	+	16.8617	19.0263	9.24647	7.69663	
chr5	126558880	126560680	12.5271595822724	0	+	7.81832	7.09563	3.10371	3.64577	
chr5	126584905	126586705	11.7796770468107	0	+	15.102	8.63407	1.46564	1.11399	
chr5	126710405	126712205	11.7697967090461	0	+	9.17705	4.89787	0.862141	0.951952	
chr5	127109635	127111435	11.3298031038108	0	+	6.81597	4.77228	1.01302	1.25577	
chr5	127234765	127236565	11.3138945006105	0	+	5.23448	6.78167	1.14234	1.62034	
chr5	127818680	127820480	13.9819412601801	0	+	23.4995	17.4879	7.15577	4.88129	
chr5	128140390	128142190	11.3207874863168	0	+	19.6237	14.3482	4.07362	1.74187	
chr5	128167185	128168985	18.8561761130859	0	+	12.0282	10.2039	3.83653	3.22043	
chr5	128169900	128171700	5.43817778792226	0	+	8.13016	5.21184	2.1338	2.08619	
chr5	128171845	128173645	6.79646502631742	0	+	8.64247	9.76434	2.52176	2.39001	
chr5	128987895	128989695	13.4332258249269	0	+	13.2755	11.9935	5.86256	4.41544	
chr5	129525375	129527175	6.24797799425713	0	+	5.50178	6.59329	5.51771	6.74468	
chr5	129525595	129527395	6.88786391255344	0	+	5.01174	5.90256	5.53926	6.15731	
chr5	129525790	129527590	6.13126971346616	0	+	4.49943	5.21184	4.91421	5.46866	
chr5	129526465	129528265	6.13126971346616	0	+	1.78195	2.41754	2.75885	3.03814	
chr5	129527250	129529050	4.28510538168198	0	+	1.26964	0.784915	2.24157	2.00518	
chr5	129527630	129529430	2.82525740860973	0	+	0.913251	0.722122	1.74584	1.55958	
chr5	129660645	129662445	18.551845889747	0	+	52.5008	42.7936	17.4153	12.4969	
chr5	129749000	129750800	17.8861507241907	0	+	16.6835	9.07362	2.34934	1.55958	
chr5	129774635	129776435	17.8262113679039	0	+	36.8419	36.5142	10.1086	4.23315	
chr5	129787115	129788915	13.7925577882412	0	+	18.3987	14.8192	6.59538	3.03814	
chr5	130291685	130293485	10.5807076367463	0	+	3.63073	3.51642	4.22449	4.65849	
chr5	130292875	130294675	5.53829530054772	0	+	3.34116	3.92458	4.22449	4.65849	
chr5	130361595	130363395	8.58843040218624	0	+	2.71748	3.95597	2.34934	3.50399	
chr5	130417735	130419535	3.54371135849809	0	+	2.53928	2.7943	2.50021	2.6128	
chr5	130442170	130443970	12.2525794709684	0	+	19.0669	12.6528	8.16879	2.81535	
chr5	130620500	130622300	10.3434154854112	0	+	3.67528	4.80368	3.72876	3.20018	
chr5	131652700	131654500	14.9668804376561	0	+	13.5428	10.5179	7.43597	4.49645	
chr5	131965945	131967745	14.0094269112503	0	+	32.9216	23.1707	9.26802	4.51671	
chr5	132038870	132040670	17.2422469877632	0	+	20.4702	11.5226	4.76333	2.97738	
chr5	133001450	133003250	13.426100835137	0	+	7.23918	3.32804	3.59944	0.992461	
chr5	134219115	134220915	15.05113760108	0	+	26.2392	23.5161	2.75885	2.18746	
chr5	134458695	134460495	10.8597725567121	0	+	7.26146	6.24792	2.43555	2.16721	
chr5	134787845	134789645	11.1092811431765	0	+	10.3353	10.769	6.20742	5.81298	
chr5	134807870	134809670	11.8478876049295	0	+	18.8441	20.8159	8.94472	4.67874	
chr5	134811815	134813615	14.5340836266143	0	+	16.7281	18.3042	5.38838	4.03061	
chr5	134896825	134898625	13.4820954585279	0	+	13.2755	12.6842	3.83653	2.77484	
chr5	134915490	134917290	13.118578555438	0	+	7.23918	8.72826	4.15983	3.62552	
chr5	135163200	135165000	3.40335787723935	0	+	7.4842	5.80837	5.92722	4.01035	
chr5	135413130	135414930	4.5882349294952	0	+	5.12311	5.36882	1.55185	1.55958	
chr5	135418845	135420645	17.2718071116461	0	+	20.3143	15.9181	4.37537	2.39001	
chr5	135484220	135486020	17.269949540581	0	+	13.7656	11.3028	7.45752	5.12434	
chr5	135485465	135487265	11.5951577914817	0	+	3.96484	5.71418	3.21148	2.45077	
chr5	135487345	135489145	8.04132371613035	0	+	6.01409	5.08625	4.69867	3.68628	
chr5	135487590	135489390	8.39019574000384	0	+	6.05864	5.30603	4.5909	3.46348	
chr5	135624995	135626795	5.48371290954577	0	+	3.98712	3.95597	4.20294	3.11916	
chr5	135663130	135664930	6.10372403241083	0	+	4.20986	5.87116	4.5478	4.49645	
chr5	136117770	136119570	3.68973659608462	0	+	21.4057	14.7564	3.47012	2.99764	
chr5	136132035	136133835	15.2313819844549	0	+	15.0798	17.5507	7.69461	5.16485	
chr5	136149290	136151090	13.9515108507239	0	+	14.1665	13.3122	4.97887	3.40272	
chr5	136164600	136166400	8.79820542497718	0	+	5.4795	5.02346	4.46158	3.84832	
chr5	136252830	136254630	5.78315225601156	0	+	3.58618	4.67809	2.37089	4.88129	
chr5	136254105	136255905	8.41601131755678	0	+	3.76437	3.98737	3.21148	5.99527	
chr5	136363705	136365505	13.8393144902662	0	+	19.4678	13.4377	10.669	6.94722	
chr5	136364145	136365945	14.0371962589215	0	+	13.9661	10.0783	8.16879	5.79273	
chr5	136365690	136367490	10.6110337827646	0	+	12.1618	10.5493	8.16879	4.33442	
chr5	136408570	136410370	9.97175671290893	0	+	4.43261	4.6153	3.79342	4.39518	
chr5	136432680	136434480	17.6008221776457	0	+	20.8711	16.0123	9.82841	6.56239	
chr5	136437410	136439210	15.7971351095564	0	+	21.5393	31.7734	13.1477	10.6335	
chr5	136438260	136440060	8.85875455471133	0	+	18.755	28.2569	11.8329	9.96511	
chr5	136438600	136440400	8.85875455471133	0	+	7.59557	8.22591	5.84101	4.86103	
chr5	136514805	136516605	2.41330977263622	0	+	2.94022	2.60592	1.33632	2.30899	
chr5	136515965	136517765	10.5248429038728	0	+	16.5053	13.6889	5.40994	3.44323	
chr5	136517330	136519130	10.9889683246405	0	+	16.0821	15.4785	5.84101	3.68628	
chr5	136518440	136520240	3.69568924331454	0	+	1.64831	2.54312	1.33632	1.72162	
chr5	136575610	136577410	4.35150869538079	0	+	9.73391	8.06893	2.56487	3.03814	
chr5	136576095	136577895	5.8142980403133	0	+	19.7574	15.6041	5.34528	3.94959	
chr5	136576475	136578275	6.09480869021433	0	+	34.5476	26.8441	10.3241	6.70417	
chr5	136576780	136578580	11.1766331619804	0	+	34.5921	27.0325	10.3026	6.54214	
chr5	136577935	136579735	7.15562547947794	0	+	26.4843	21.1613	8.72918	5.75222	
chr5	136578595	136580395	2.9966742758046	0	+	3.02932	2.70011	1.76739	2.89636	
chr5	137429045	137430845	7.67039116680241	0	+	3.27434	3.45363	2.4571	3.0584	
chr5	137773680	137775480	7.43003558912317	0	+	3.20751	2.85709	3.10371	2.32924	
chr5	137792220	137794020	10.9302929952856	0	+	13.3869	12.4331	6.94024	4.55722	
chr5	137941410	137943210	5.36690926086524	0	+	2.40564	2.95128	2.47866	3.07865	
chr5	138048805	138050605	5.4896154930567	0	+	6.12546	8.63407	5.00042	4.67874	
chr5	138050095	138051895	6.49057775083978	0	+	8.10788	8.50848	5.84101	3.66603	
chr5	138051195	138052995	10.9222166330918	0	+	9.06568	10.4865	5.64703	3.9901	
chr5	138071820	138073620	19.6668394303055	0	+	23.8336	21.4753	15.0659	9.70181	
chr5	138124020	138125820	2.69419540846317	0	+	1.84878	2.35475	1.93982	2.49128	
chr5	138186955	138188755	7.84732894459439	0	+	7.50647	9.82714	5.43149	5.50917	
chr5	138188240	138190040	2.41585931808244	0	+	2.49473	2.51173	2.37089	2.43052	
chr5	138219580	138221380	5.19333793002329	0	+	3.89802	4.08156	3.85808	5.1851	
chr5	138219910	138221710	3.50571898094901	0	+	3.96484	3.95597	3.92274	5.14459	
chr5	138220135	138221935	5.09565754417907	0	+	3.43026	3.13966	3.59944	4.57747	
chr5	138374385	138376185	21.1576597338753	0	+	33.5675	13.218	4.61246	2.41026	
chr5	138611385	138613185	9.15451576830087	0	+	2.80657	3.61061	4.24605	4.49645	
chr5	138612620	138614420	10.8054828365513	0	+	3.69755	3.45363	3.44857	4.21289	
chr5	138612935	138614735	8.379132760387	0	+	3.43026	3.04547	3.12526	3.72679	
chr5	138613255	138615055	6.81493866949019	0	+	2.8734	2.7315	2.69419	3.01789	
chr5	138613665	138615465	6.81493866949019	0	+	2.29426	1.97799	2.04759	2.47102	
chr5	138696355	138698155	10.2451993099952	0	+	2.38336	2.70011	3.0175	3.38247	
chr5	138721300	138723100	5.61213521268027	0	+	2.20517	2.04078	2.99594	2.85586	
chr5	138882220	138884020	10.6593673910801	0	+	2.85112	2.13497	2.04759	2.16721	
chr5	139169105	139170905	13.8246971525419	0	+	15.7926	12.9668	3.42701	2.30899	
chr5	139465920	139467720	16.3805852611348	0	+	5.6577	6.68748	3.12526	2.93687	
chr5	139469095	139470895	5.62378627559253	0	+	4.81127	6.4363	6.81092	5.61044	
chr5	139509565	139511365	11.5267591911334	0	+	22.6753	10.7376	12.07	4.19264	
chr5	139626205	139628005	2.70211231980957	0	+	2.7843	2.91988	2.97439	4.53696	
chr5	139640105	139641905	6.50195934320869	0	+	5.18994	6.62468	1.57341	0.85068	
chr5	139642925	139644725	14.7640618741472	0	+	37.0869	27.0639	7.26354	3.5445	
chr5	139676475	139678275	9.70706874547532	0	+	5.43495	5.30603	3.79342	4.09137	
chr5	139728110	139729910	10.6490699796549	0	+	6.92734	6.15373	5.49615	3.70654	
chr5	139729535	139731335	6.13981256935727	0	+	2.67293	3.01407	2.09069	2.1267	
chr5	139798990	139800790	4.47910703579056	0	+	1.80423	2.44893	0.883695	2.26848	
chr5	139958910	139960710	10.5791224382481	0	+	3.29661	3.29664	2.99594	3.58501	
chr5	140419930	140421730	14.6859984258466	0	+	11.7163	9.57596	5.06508	3.56476	
chr5	140543425	140545225	11.6319405424647	0	+	24.9919	15.8239	10.0008	3.52425	
chr5	140649965	140651765	10.9198618890978	0	+	8.86521	11.4284	5.21596	4.4762	
chr5	140693765	140695565	11.769286640862	0	+	11.0481	6.24792	3.85808	2.00518	
chr5	140796320	140798120	8.20305807929625	0	+	3.96484	4.80368	4.18139	3.64577	
chr5	140806610	140808410	11.1377405154164	0	+	7.90741	6.40491	4.11673	3.88882	
chr5	140982830	140984630	12.6655387917141	0	+	2.36109	2.29195	1.57341	1.33678	
chr5	141025065	141026865	11.1408839935563	0	+	7.306	6.09094	2.80196	2.24823	
chr5	141086055	141087855	11.2224317905287	0	+	12.4068	11.9621	10.3241	7.85867	
chr5	141087145	141088945	11.8251760324011	0	+	13.7433	14.411	9.05249	7.33206	
chr5	141087495	141089295	6.36243850815425	0	+	12.34	13.061	6.7247	6.13705	
chr5	141087760	141089560	3.60382361322679	0	+	10.7363	11.1772	5.21596	5.4079	
chr5	141088045	141089845	3.9617575193197	0	+	7.88514	8.25731	4.28915	4.31417	
chr5	141180640	141182440	11.2540151619861	0	+	4.27669	3.42223	3.68565	2.89636	
chr5	141181285	141183085	2.9528390639727	0	+	1.44784	1.72681	1.83205	1.92416	
chr5	141304925	141306725	2.99169151280712	0	+	3.43026	2.95128	3.75032	3.09891	
chr5	142605075	142606875	20.654042689698	0	+	13.2978	14.411	4.67712	4.15213	
chr5	142904285	142906085	10.8780715159502	0	+	6.4373	5.96535	2.4571	2.28874	
chr5	142915280	142917080	15.1084075440644	0	+	25.3483	23.0137	9.84997	6.56239	
chr5	142925965	142927765	6.80721190577296	0	+	6.30366	5.5572	2.47866	2.18746	
chr5	142927620	142929420	11.8840365345191	0	+	7.72922	5.93396	4.31071	3.22043	
chr5	142928765	142930565	2.48616150206535	0	+	1.22509	2.07218	1.40098	1.98492	
chr5	143019495	143021295	4.55490306367504	0	+	8.15243	6.78167	2.52176	2.04568	
chr5	143021110	143022910	13.4038140840152	0	+	20.0024	15.2901	6.96179	6.35985	
chr5	143144960	143146760	7.66350144678923	0	+	7.55102	6.93865	1.72428	2.22797	
chr5	143543250	143545050	12.9144951575858	0	+	19.2228	15.4785	9.87152	4.92179	
chr5	143562045	143563845	15.2672817301931	0	+	20.3588	17.1425	10.7121	6.03578	
chr5	143573235	143575035	7.69025610936208	0	+	10.1571	8.53988	5.40994	4.05086	
chr5	143577135	143578935	5.52381013266398	0	+	3.40798	3.95597	3.29769	4.59773	
chr5	143686560	143688360	13.2899449374275	0	+	4.45488	7.78636	2.93128	1.72162	
chr5	143724865	143726665	12.9674482993512	0	+	5.27903	7.75496	4.76333	4.78001	
chr5	143886400	143888200	13.8612636953844	0	+	7.23918	6.93865	1.05612	0.526612	
chr5	143894795	143896595	12.6814109962794	0	+	7.4842	7.91194	1.25011	1.27602	
chr5	144287005	144288805	5.92054773406566	0	+	5.21221	7.15843	5.97033	4.73951	
chr5	144669195	144670995	9.25486891794808	0	+	2.60611	3.20245	3.64255	4.55722	
chr5	144670340	144672140	11.267631706817	0	+	3.80892	3.17106	4.46158	4.11162	
chr5	144845460	144847260	11.2316081133143	0	+	10.6917	9.16781	1.63807	1.4178	
chr5	144942990	144944790	3.57665822453467	0	+	11.5381	9.70155	5.73324	4.17239	
chr5	144944035	144945835	11.2381909634554	0	+	11.9168	9.79574	6.76781	4.88129	
chr5	145239775	145241575	12.4179484092692	0	+	13.1642	10.6748	4.24605	3.50399	
chr5	145439625	145441425	12.1712690935631	0	+	10.8699	5.90256	1.33632	1.9039	
chr5	145724400	145726200	11.444314897713	0	+	3.94257	4.67809	2.60798	3.20018	
chr5	145819320	145821120	11.0769859917509	0	+	6.01409	4.08156	2.97439	2.28874	
chr5	145950310	145952110	10.6869406230834	0	+	2.09379	2.91988	2.4571	1.98492	
chr5	145992295	145994095	11.9761550874238	0	+	7.84059	7.59798	4.48314	4.2534	
chr5	146062290	146064090	12.2858365039326	0	+	6.01409	7.03284	5.77635	3.66603	
chr5	146067965	146069765	11.9781132270736	0	+	1.35874	3.20245	1.22855	1.76212	
chr5	146717860	146719660	16.8932951271551	0	+	12.095	5.83977	0.926802	0.830426	
chr5	147071840	147073640	32.267556552424	0	+	57.067	49.2299	105.073	99.9955	
chr5	147219815	147221615	10.9056335310224	0	+	2.8734	2.10357	2.02603	1.45831	
chr5	147477335	147479135	12.4391891780452	0	+	0.490037	0.973295	0.474178	0.769663	
chr5	147966080	147967880	13.5407866951158	0	+	31.1173	27.4406	15.7556	12.2741	
chr5	148422200	148424000	15.5522196102572	0	+	0.601409	0.816312	0.948356	1.11399	
chr5	148572975	148574775	12.0380639524662	0	+	30.5605	22.9195	3.72876	1.80263	
chr5	148654350	148656150	12.3807414349409	0	+	17.3518	9.73295	4.00896	2.30899	
chr5	149277665	149279465	13.1881661167214	0	+	20.8266	20.4392	13.7943	8.26375	
chr5	149360820	149362620	12.1257990218307	0	+	25.7047	20.4078	18.2343	11.2209	
chr5	149512460	149514260	16.8429168454285	0	+	16.9508	16.0437	3.6641	5.14459	
chr5	149557200	149559000	11.2645604579697	0	+	4.32123	2.63731	2.86662	2.20772	
chr5	149862930	149864730	7.75928768276488	0	+	4.07622	5.18044	4.80644	6.94722	
chr5	149923460	149925260	18.551553497277	0	+	14.5452	10.8632	5.69013	3.22043	
chr5	151466725	151468525	13.370658200371	0	+	2.98477	2.63731	3.64255	3.72679	
chr5	152020535	152022335	14.0194405596832	0	+	5.76907	4.42692	2.09069	1.55958	
chr5	152536290	152537259	31.1084669514686	0	+	0.512311	0.502346	0.689713	0.486103	
chr6	3101165	3102965	12.6797424706069	0	+	0.534586	0.502346	0.905249	0.384832	
chr6	3217750	3219550	12.2883856697623	0	+	10.6472	12.4958	3.3408	3.90908	
chr6	3345350	3347150	11.1372705485237	0	+	6.94961	5.5258	5.62547	2.18746	
chr6	3374375	3376175	13.7450549649388	0	+	1.02462	0.659329	0.689713	0.384832	
chr6	3506280	3508080	16.1472006140602	0	+	26.3729	17.3309	6.46606	3.38247	
chr6	3627390	3629190	12.6595000526298	0	+	6.03636	7.15843	3.9443	2.91662	
chr6	3824775	3826575	12.48578269669	0	+	7.99651	6.68748	6.05654	2.10645	
chr6	4626745	4628545	12.7964420645077	0	+	24.1009	9.54457	11.7467	4.86103	
chr6	4627360	4629160	9.70898022455249	0	+	23.945	10.0155	11.2941	4.35467	
chr6	4634320	4636120	11.7958874812419	0	+	19.2674	14.8192	17.3721	10.2284	
chr6	4687750	4689550	14.4491028247865	0	+	6.6155	3.83039	6.76781	3.26094	
chr6	4841100	4842900	15.1957274847092	0	+	14.6566	17.1739	6.44451	5.06357	
chr6	4873085	4874885	20.6083586433505	0	+	0.668232	1.00469	1.14234	1.47856	
chr6	4929655	4931455	14.1579350868296	0	+	14.3893	7.72356	7.56529	2.69382	
chr6	4969030	4970830	19.9746771750687	0	+	32.9216	25.8394	20.2603	11.9703	
chr6	4982240	4984040	14.3456584415478	0	+	13.1419	7.18982	3.16837	1.29627	
chr6	5069165	5070965	16.932784516072	0	+	27.9098	13.5005	10.4535	5.48891	
chr6	5274535	5276335	14.8773577743569	0	+	11.8723	12.4331	6.94024	4.4762	
chr6	5431340	5433140	21.5089112239609	0	+	17.8195	14.5366	10.3673	5.56993	
chr6	5445045	5446845	9.13837647449454	0	+	5.5686	4.39552	4.28915	2.65331	
chr6	5526050	5527850	15.2133553315282	0	+	10.8922	9.13641	4.28915	2.91662	
chr6	5657200	5659000	14.9090862430261	0	+	13.1419	8.72826	9.95773	3.26094	
chr6	6146940	6148740	14.6694317045939	0	+	20.4702	15.1018	11.5527	4.31417	
chr6	6159720	6161520	11.8865603148161	0	+	3.87575	4.30133	2.1338	1.62034	
chr6	7391205	7393005	15.0511844897132	0	+	11.6272	8.25731	6.42295	2.10645	
chr6	7638275	7640075	4.74332416078878	0	+	2.51701	1.63262	1.01302	1.78238	
chr6	7640410	7642210	11.9243318969555	0	+	6.57095	6.56189	1.35787	1.78238	
chr6	7656345	7658145	12.8558018417971	0	+	7.43965	4.01877	0.883695	0.42534	
chr6	7702405	7704205	12.8060956149175	0	+	14.5229	9.38758	6.37985	3.78755	
chr6	8207785	8209585	8.16108645786903	0	+	1.7374	2.22916	2.95283	2.45077	
chr6	8208860	8210660	8.16108645786903	0	+	1.64831	2.38614	3.16837	2.43052	
chr6	8457990	8459790	9.57906918152273	0	+	2.51701	3.13966	3.25458	3.2812	
chr6	8459735	8461535	4.67638946348557	0	+	2.20517	2.7315	2.65108	2.69382	
chr6	8905980	8907780	12.9074013052009	0	+	9.3998	10.1725	5.81945	3.56476	
chr6	9605205	9607005	11.7051550682532	0	+	6.30366	5.93396	3.27614	1.66085	
chr6	9839150	9840950	34.2719880883091	0	+	0.490037	0.313966	0.581945	1.05322	
chr6	10040850	10042650	15.4158895409367	0	+	38.5793	31.585	7.86704	3.74704	
chr6	10518755	10520555	16.5490319007014	0	+	10.6694	5.49441	3.3408	1.9039	
chr6	12056535	12058335	11.4648701648525	0	+	4.09849	4.55251	2.24157	1.72162	
chr6	12764600	12766400	11.7662111687215	0	+	9.64482	6.18513	6.20742	3.48374	
chr6	12824695	12826495	14.5192768338574	0	+	1.13599	1.22447	0.689713	0.324069	
chr6	12826035	12827835	15.8214752862828	0	+	6.81597	5.43161	4.61246	1.60009	
chr6	13046190	13047990	11.6229426195132	0	+	10.5803	3.7362	3.55633	0.972206	
chr6	13626475	13628275	8.89284134287035	0	+	5.72452	8.10032	4.28915	4.51671	
chr6	13697735	13699535	16.0159633438293	0	+	12.4737	12.9354	13.4494	6.33959	
chr6	13803345	13805145	16.8798917393283	0	+	2.80657	1.47564	1.09923	1.13424	
chr6	14435760	14437560	12.3626323540753	0	+	4.34351	5.74558	2.43555	1.13424	
chr6	14449225	14451025	12.6814219909548	0	+	7.26146	8.91664	7.11267	3.60526	
chr6	16311250	16313050	15.6219868689962	0	+	12.9637	9.63876	7.54374	5.10408	
chr6	18174185	18175985	15.1527478739531	0	+	13.3869	7.47239	8.12568	2.97738	
chr6	18433765	18435565	14.0415463390883	0	+	21.3389	14.0029	10.7337	4.11162	
chr6	18587840	18589640	11.296709598251	0	+	0.0445488	0.219776	0.172428	0.14178	
chr6	19804750	19806550	11.1218229115931	0	+	4.12076	1.41285	1.14234	0.891189	
chr6	20569950	20571750	13.3700372435161	0	+	4.41033	3.01407	1.63807	0.749409	
chr6	20636455	20638255	19.7010751074415	0	+	29.3354	23.4533	13.1477	5.79273	
chr6	21274570	21276370	11.8138292283599	0	+	4.789	2.35475	2.1338	0.789918	
chr6	21899010	21900810	10.8449765199296	0	+	2.60611	3.45363	3.83653	3.22043	
chr6	21899720	21901520	10.8449765199296	0	+	1.80423	2.41754	3.0175	2.65331	
chr6	22392855	22394655	11.2240377271678	0	+	9.95666	7.84915	3.75032	2.85586	
chr6	22533860	22535660	14.6556791958706	0	+	16.4831	14.882	5.90567	2.73433	
chr6	22825295	22827095	5.51861273365897	0	+	7.37283	9.63876	7.50063	6.46112	
chr6	23038290	23040090	15.225113647642	0	+	20.4479	17.3309	6.0781	2.26848	
chr6	23359550	23361350	11.4401509229337	0	+	14.122	11.9307	3.68565	3.86857	
chr6	23360280	23362080	12.3866400970252	0	+	14.0774	11.9621	3.90119	3.52425	
chr6	24982485	24984285	14.4397323186551	0	+	8.13016	3.6734	4.72022	2.43052	
chr6	25256820	25258620	10.8471404507776	0	+	4.74445	2.41754	1.37943	1.05322	
chr6	25750365	25752165	11.9456991468107	0	+	17.9754	17.6135	5.99188	2.99764	
chr6	26250825	26252625	16.2278265296472	0	+	9.68937	7.59798	4.61246	2.1267	
chr6	26725810	26727610	17.6440700611372	0	+	19.1114	8.00613	6.05654	2.47102	
chr6	27211965	27213765	11.4236061995057	0	+	7.66239	2.98268	1.59496	0.668392	
chr6	28429920	28431720	8.55003149317057	0	+	3.14069	3.20245	3.72876	3.17992	
chr6	28971835	28973635	4.4551623666354	0	+	3.20751	2.85709	1.89671	3.22043	
chr6	29297555	29299355	8.17601417250112	0	+	11.4936	11.0516	6.87558	4.37493	
chr6	29417735	29419535	10.9660462638706	0	+	2.65065	2.7315	3.53478	1.9039	
chr6	29581920	29583720	16.3637233512705	0	+	30.8723	21.0985	8.49209	3.82806	
chr6	29977205	29979005	18.7441397219067	0	+	27.6871	25.0545	7.88859	4.51671	
chr6	30110745	30112545	14.2752547677117	0	+	7.03871	6.31072	2.26312	2.32924	
chr6	30114610	30116410	3.49583219702789	0	+	7.21691	4.39552	2.78041	2.32924	
chr6	30116815	30118615	12.8044449272931	0	+	9.3107	11.397	5.17285	3.9901	
chr6	30221635	30223435	17.5088260367395	0	+	43.6801	27.1267	8.57831	5.95476	
chr6	30249955	30251755	11.0838776658665	0	+	8.24153	7.09563	4.35381	2.43052	
chr6	30351485	30353285	5.15679029885341	0	+	3.25206	3.51642	4.67712	3.7673	
