chr	st	en	ID	blank	dir	WT_ChIP_Set1A_1	WT_ChIP_Set1A_2	
chr6	149078650	149080450	14.077286561249	0	+	2.11185	2.37917
chr6	149136030	149137830	5.44340091208483	0	+	4.29182	5.49039
chr6	149260650	149262450	9.38261430994605	0	+	1.36248	2.8916
chr7	3200680	3202480	18.1517646016088	0	+	3.6787	3.55045
chr7	3204985	3206785	16.3464446748686	0	+	1.63498	2.8184
chr7	3289035	3290835	8.54135572550066	0	+	3.13371	3.40404
chr7	3290265	3292065	6.3700445127308	0	+	2.31622	3.29423
chr7	3291445	3293245	8.37682914221587	0	+	2.52059	2.8184
chr7	3292515	3294315	6.48827315778484	0	+	2.52059	2.45237
chr7	3346605	3348405	19.2002221146959	0	+	2.11185	2.56218
chr7	3348930	3350730	8.17613894062986	0	+	0.817489	1.09808
chr7	3365075	3366875	9.39707801234741	0	+	1.56685	1.50071
chr7	3366260	3368060	7.1936221981318	0	+	1.43061	2.34257
chr7	3371270	3373070	8.14274061206819	0	+	0.817489	1.4641
chr7	3411125	3412925	8.6290049681754	0	+	3.06558	3.11122
chr7	3411790	3413590	4.70534072424085	0	+	2.17997	2.56218
chr7	3475155	3476955	8.63844365841769	0	+	3.20183	3.00141
chr7	3530200	3532000	10.4095436452082	0	+	3.13371	3.51385
chr7	3536985	3538785	13.7535318362281	0	+	2.38434	2.23276
chr7	3644895	3646695	8.33619731680622	0	+	4.15557	5.89302
chr7	3654890	3656690	16.8573923728571	0	+	7.97052	7.86956
chr7	4074465	4076265	16.9052075370425	0	+	1.83935	2.08635
chr7	4075825	4077625	16.4008477782175	0	+	2.79309	3.11122
chr7	4076740	4078540	12.3322476957879	0	+	2.92933	2.34257
chr7	4087170	4088970	5.95874390513097	0	+	15.3279	13.8358
chr7	4088620	4090420	9.50618325539348	0	+	14.851	12.7377
chr7	4106100	4107900	11.5265500055459	0	+	2.17997	2.30596
chr7	4202040	4203840	8.2253822106527	0	+	0.408744	0.695449
chr7	4263975	4265775	8.1707523283661	0	+	1.7031	1.50071
chr7	4395565	4397365	10.7125872009194	0	+	3.61058	4.61193
chr7	4477740	4479540	7.02761828179968	0	+	2.92933	3.73346
chr7	4643950	4645750	8.33813011383729	0	+	1.43061	1.24449
chr7	4653540	4655340	14.0222876366971	0	+	2.31622	2.7818
chr7	4691710	4693510	6.99827604108356	0	+	3.26996	5.45379
chr7	4701795	4703595	13.3759838164746	0	+	3.47433	3.07462
chr7	4702715	4704515	13.5144183242309	0	+	5.31368	6.47866
chr7	4703145	4704945	14.1371750334494	0	+	6.06304	7.46693
chr7	4743860	4745660	9.65061999322733	0	+	11.8536	13.6528
chr7	4774645	4776445	13.7884770516037	0	+	1.56685	2.12295
chr7	4828380	4830180	4.71227338132205	0	+	2.92933	2.23276
chr7	4845355	4847155	8.05441186940175	0	+	1.43061	1.90333
chr7	4853225	4855025	11.1932798710135	0	+	2.58871	3.03802
chr7	4866910	4868710	10.4296158723926	0	+	8.788	11.786
chr7	4962690	4964490	6.73308255856731	0	+	2.17997	2.37917
chr7	4963815	4965615	9.18741146555721	0	+	3.13371	2.74519
chr7	4964030	4965830	9.18741146555721	0	+	3.20183	3.22103
chr7	4965090	4966890	8.90121510005682	0	+	9.12863	15.9221
chr7	4966585	4968385	6.71705964964922	0	+	6.47179	7.0277
chr7	5013435	5015235	7.4969951144459	0	+	9.40112	11.603
chr7	5031335	5033135	6.75287097206515	0	+	7.42552	10.6514
chr7	5811040	5812840	9.73925207528862	0	+	0.0681241	0.219616
chr7	6105525	6107325	6.85856242934964	0	+	4.97306	5.16097
chr7	6123755	6125555	8.52631974928878	0	+	5.31368	4.09949
chr7	6165245	6167045	8.70882527695941	0	+	2.31622	1.93994
chr7	6208165	6209965	9.97094214845661	0	+	3.20183	2.70859
chr7	6209280	6211080	13.4383670207923	0	+	3.33808	3.66026
chr7	6210710	6212510	10.2678239548318	0	+	2.86121	3.03802
chr7	6237480	6239280	3.80661224266181	0	+	3.13371	3.07462
chr7	6251540	6253340	8.1266135102829	0	+	1.02186	1.4275
chr7	6610580	6612380	5.16005169011548	0	+	2.04372	1.93994
chr7	6610900	6612700	8.2227805374587	0	+	2.04372	2.04975
chr7	6711920	6713720	12.0101093822703	0	+	1.63498	2.19616
chr7	6722045	6723845	9.79781770927963	0	+	2.86121	1.97654
chr7	6951160	6952960	8.8098940769419	0	+	0.476868	0.585641
chr7	7250250	7252050	5.98914741101011	0	+	3.54245	3.91648
chr7	7250670	7252470	6.67902852071867	0	+	5.79055	6.03943
chr7	7250900	7252700	8.2357168873308	0	+	5.92679	6.07603
chr7	13419750	13421550	5.67019499818578	0	+	4.08744	4.57532
chr7	13487550	13489350	8.79323081247799	0	+	3.33808	4.02629
chr7	13488585	13490385	6.80494123963104	0	+	3.33808	4.1727
chr7	13507125	13508925	11.3392057637699	0	+	15.7367	18.6673
chr7	13563050	13564850	6.15752050788519	0	+	4.01932	4.75834
chr7	13564495	13566295	6.73718323298952	0	+	1.90747	2.63539
chr7	13618785	13620585	8.58176211772584	0	+	8.37926	6.80808
chr7	13622465	13624265	8.0652263200121	0	+	10.2186	10.5415
chr7	13862825	13864625	9.28882761706353	0	+	3.9512	4.2093
chr7	13863220	13865020	9.28882761706353	0	+	3.6787	4.13609
chr7	13863555	13865355	7.3023388474821	0	+	3.47433	3.77007
chr7	14671920	14673720	8.45465201266528	0	+	0	0.0366026
chr7	14699265	14701065	11.9907775514769	0	+	1.08999	1.72032
chr7	14704685	14706485	9.79018617553388	0	+	0.953737	1.06148
chr7	16505950	16507750	7.93383282583772	0	+	4.63244	5.12436
chr7	16683910	16685710	7.13977882078398	0	+	2.92933	3.87987
chr7	16870535	16872335	8.76351668493671	0	+	5.99492	8.16238
chr7	16898000	16899800	7.50042571398855	0	+	5.17743	5.12436
chr7	16949995	16951795	10.7682053200026	0	+	2.17997	1.97654
chr7	16986475	16988275	8.95778735157381	0	+	3.6787	5.41718
chr7	17198690	17200490	8.27986624196666	0	+	6.13117	8.19898
chr7	17336680	17338480	8.1467706155977	0	+	1.36248	0.915065
chr7	17368290	17370090	9.62092077075712	0	+	3.06558	3.91648
chr7	17453840	17455640	9.15359220012453	0	+	2.38434	1.93994
chr7	17454145	17455945	9.71965680703045	0	+	2.38434	1.93994
chr7	17461530	17463330	8.49038761661548	0	+	1.7031	1.83013
chr7	17465250	17467050	12.7322617939356	0	+	2.58871	1.79353
chr7	17506880	17508680	7.85087696044957	0	+	1.7031	1.20789
chr7	17640605	17642405	4.64313664168666	0	+	6.88053	5.41718
chr7	17640955	17642755	8.4640861103277	0	+	6.88053	5.6368
chr7	19331055	19332855	10.3745922162993	0	+	1.63498	1.3543
chr7	19332045	19333845	8.23339325997736	0	+	2.31622	1.20789
chr7	19339830	19341630	9.12611763898904	0	+	0.476868	0.439231
chr7	19347200	19349000	11.7617084893124	0	+	0.476868	0.183013
chr7	19469620	19471420	7.0955808144537	0	+	2.11185	2.08635
chr7	19489740	19491540	10.8161899846894	0	+	1.43061	1.97654
chr7	19511095	19512895	8.53555423470193	0	+	1.15811	2.15955
chr7	19533475	19535275	11.5382368926563	0	+	1.49873	1.90333
chr7	19618040	19619840	12.6795527030883	0	+	1.22623	1.02487
chr7	19813430	19815230	10.1624463961667	0	+	7.69802	9.18725
chr7	19828785	19830585	8.84348061220751	0	+	1.63498	1.4641
chr7	19842255	19844055	7.68366815279288	0	+	4.35994	3.91648
chr7	19851235	19853035	8.77968360761051	0	+	3.13371	3.58705
chr7	19855300	19857100	9.76468414161225	0	+	5.79055	6.14924
chr7	19929845	19931645	7.55209588767854	0	+	5.10931	7.94276
chr7	19930530	19932330	7.42843257134157	0	+	4.08744	6.07603
chr7	19966610	19968410	8.18849349374844	0	+	7.22115	7.86956
chr7	19988280	19990080	8.22028301717419	0	+	4.76868	4.42891
chr7	20005485	20007285	7.55606121936385	0	+	2.65684	2.01314
chr7	20012080	20013880	5.46120138996391	0	+	1.90747	1.61051
chr7	20013165	20014965	9.18614671746224	0	+	2.38434	2.08635
chr7	20014405	20016205	5.26724106255891	0	+	2.17997	2.52558
chr7	20157345	20159145	12.636590928763	0	+	5.44993	8.89443
chr7	20162165	20163965	7.14195395071846	0	+	3.4062	3.62366
chr7	20162745	20164545	5.60233480226183	0	+	3.26996	3.18443
chr7	20275205	20277005	7.97897876309885	0	+	2.86121	2.26936
chr7	20276665	20278465	10.8277457295174	0	+	3.4062	4.31911
chr7	20283260	20285060	12.4113873027894	0	+	5.58617	5.01456
chr7	20353935	20355735	6.93433436303052	0	+	3.13371	2.45237
chr7	20401070	20402870	12.2558023868372	0	+	4.22369	4.2093
chr7	20406315	20408115	8.9551370997902	0	+	2.31622	2.7818
chr7	20516750	20518550	8.02044998948432	0	+	2.04372	1.4275
chr7	21860720	21862520	9.29348081677841	0	+	0	0.183013
chr7	24254730	24256530	10.1834223980592	0	+	0.34062	0.768654
chr7	24867040	24868840	9.14016468677914	0	+	4.83681	4.31911
chr7	25083100	25084900	7.37144271948493	0	+	3.88307	4.2825
chr7	25249915	25251715	10.2376274395411	0	+	1.90747	2.63539
chr7	25292040	25293840	11.9392004772609	0	+	7.3574	8.93103
chr7	25331685	25333485	7.92369679625957	0	+	5.31368	6.07603
chr7	25396505	25398305	7.80762561092585	0	+	2.72496	1.83013
chr7	25396890	25398690	5.22966412567463	0	+	2.04372	1.4275
chr7	25634130	25635930	8.36138636758746	0	+	1.83935	2.59878
chr7	25635325	25637125	9.41462115461604	0	+	2.24809	2.37917
chr7	25637450	25639250	7.57937482082813	0	+	1.77123	2.19616
chr7	25688335	25690135	7.01391020763953	0	+	6.19929	7.0643
chr7	25688835	25690635	6.38330573233647	0	+	6.19929	6.77148
chr7	25691920	25693720	9.79102851339908	0	+	2.86121	2.52558
chr7	25756535	25758335	8.00792212411182	0	+	3.47433	4.94135
chr7	25938390	25940190	5.41786356402797	0	+	0.817489	1.02487
chr7	25939970	25941770	8.42744315619277	0	+	1.36248	2.30596
chr7	25975870	25977670	9.46273754280135	0	+	1.43061	1.83013
chr7	25993470	25995270	8.48399188593026	0	+	1.90747	1.72032
chr7	25998625	26000425	8.17703463962191	0	+	1.08999	1.68372
chr7	26003580	26005380	5.4608052785093	0	+	9.26487	7.83295
chr7	26033095	26034895	8.51755447806352	0	+	4.56431	5.52699
chr7	26052415	26054215	11.3019791758771	0	+	4.15557	5.6368
chr7	26060245	26062045	16.4634448476336	0	+	2.92933	3.58705
chr7	26081390	26083190	6.43186927881018	0	+	7.49365	9.40687
chr7	26087655	26089455	10.9541743476769	0	+	1.08999	1.17128
chr7	26217635	26219435	17.4944449074045	0	+	2.52059	3.40404
chr7	26245420	26247220	9.55774319127907	0	+	0.0681241	0.14641
chr7	26299790	26301590	10.4220663050051	0	+	0.272496	0.0732052
chr7	26315045	26316845	8.64424354931496	0	+	1.02186	1.20789
chr7	26315335	26317135	8.64424354931496	0	+	1.08999	1.09808
chr7	26453065	26454865	12.1148769879437	0	+	2.17997	3.11122
chr7	26454105	26455905	12.1026810263353	0	+	2.58871	3.51385
chr7	26538110	26539910	7.02545737065554	0	+	7.28928	8.82122
chr7	26565800	26567600	7.72997057824508	0	+	1.90747	1.61051
chr7	26586310	26588110	8.02875446337089	0	+	1.7031	1.50071
chr7	27490445	27492245	9.91395061526326	0	+	0.885613	0.98827
chr7	27570805	27572605	8.68990486352408	0	+	1.22623	1.17128
chr7	27767175	27768975	11.3914316783192	0	+	0.544993	1.31769
chr7	27948445	27950245	7.8124849631452	0	+	3.20183	2.70859
chr7	27950475	27952275	10.2227975023151	0	+	6.26741	8.08917
chr7	27962620	27964420	7.71076107397508	0	+	6.06304	7.68654
chr7	27964600	27966400	9.54135544361032	0	+	2.79309	4.13609
chr7	27964995	27966795	9.54135544361032	0	+	2.38434	3.40404
chr7	27980690	27982490	9.4811300378028	0	+	8.17489	9.40687
chr7	27982610	27984410	10.616747924606	0	+	2.04372	2.8184
chr7	28027025	28028825	8.08756607888891	0	+	2.17997	1.83013
chr7	28027755	28029555	8.08756607888891	0	+	2.04372	2.30596
chr7	28041075	28042875	9.2985620574318	0	+	1.63498	2.12295
chr7	28044450	28046250	8.32799650225515	0	+	0.953737	1.68372
chr7	28092720	28094520	10.8776676176831	0	+	2.17997	2.48898
chr7	28093290	28095090	11.2098478773194	0	+	2.17997	2.23276
chr7	28093910	28095710	11.2098478773194	0	+	2.38434	2.52558
chr7	28094500	28096300	7.76193189534923	0	+	2.58871	3.03802
chr7	28095235	28097035	11.8154865365621	0	+	3.20183	4.06289
chr7	28111690	28113490	7.67022436583708	0	+	2.24809	2.74519
chr7	28112100	28113900	7.67022436583708	0	+	2.17997	2.855
chr7	28118365	28120165	6.2610090122888	0	+	2.31622	2.23276
chr7	28139860	28141660	6.31697773318658	0	+	3.61058	3.18443
chr7	28143515	28145315	7.01274589137008	0	+	2.38434	2.67199
chr7	28143975	28145775	12.6152566024659	0	+	2.65684	2.45237
chr7	28144950	28146750	13.4440558971513	0	+	4.15557	4.06289
chr7	28146090	28147890	9.61739569647082	0	+	3.6787	3.51385
chr7	28165885	28167685	9.44627831982996	0	+	1.56685	2.45237
chr7	28179425	28181225	10.5738946570531	0	+	1.83935	2.19616
chr7	28180455	28182255	9.46148159380638	0	+	2.58871	3.62366
chr7	28180855	28182655	7.81593999519406	0	+	2.65684	3.58705
chr7	28217830	28219630	8.20223417920601	0	+	3.06558	3.14782
chr7	28218680	28220480	5.36237558757591	0	+	2.72496	2.8184
chr7	28291870	28293670	11.1025800984336	0	+	2.79309	3.51385
chr7	28333835	28335635	12.9145604745917	0	+	2.65684	2.59878
chr7	28335115	28336915	8.13267053127618	0	+	1.7031	2.08635
chr7	28337070	28338870	5.50788042452929	0	+	5.51805	6.07603
chr7	28337725	28339525	7.77215222417904	0	+	5.51805	6.40545
chr7	28354180	28355980	8.63063120167489	0	+	1.90747	2.37917
chr7	28355285	28357085	8.74568829030984	0	+	1.49873	1.75692
chr7	28356715	28358515	16.0195562413587	0	+	2.52059	2.52558
chr7	28358260	28360060	10.9652754157439	0	+	2.58871	2.8184
chr7	28359210	28361010	8.31979273324354	0	+	1.9756	2.30596
chr7	28377185	28378985	10.5112404500107	0	+	3.4062	4.35571
chr7	28385245	28387045	7.82504934673442	0	+	2.04372	2.01314
chr7	28406620	28408420	11.0364270745209	0	+	3.06558	1.97654
chr7	28472875	28474675	3.57320616161858	0	+	1.9756	2.96481
chr7	28473805	28475605	7.60360981939937	0	+	1.9756	3.14782
chr7	28518455	28520255	11.8270583436957	0	+	0.885613	2.08635
chr7	28963940	28965740	5.46264224706389	0	+	6.06304	11.1638
chr7	29122320	29124120	6.39205434788022	0	+	15.0554	19.9118
chr7	29122680	29124480	8.79444125612069	0	+	14.9873	20.3876
chr7	29135040	29136840	8.06417025845495	0	+	11.9217	11.9324
chr7	29154920	29156720	4.02225608767654	0	+	1.36248	1.53731
chr7	29155555	29157355	7.73521241245814	0	+	2.52059	3.00141
chr7	29162950	29164750	12.9141480441812	0	+	3.26996	4.64853
chr7	29221845	29223645	5.24003318299095	0	+	4.08744	4.02629
chr7	29342150	29343950	6.48115856684418	0	+	1.7031	1.4275
chr7	29362485	29364285	15.1451982590628	0	+	1.83935	2.37917
chr7	29378190	29379990	13.6135808104073	0	+	1.9756	1.13468
chr7	29440305	29442105	9.78842918889277	0	+	2.38434	2.23276
chr7	29461720	29463520	8.74416335231527	0	+	3.61058	3.62366
chr7	29477175	29478975	9.59172027560615	0	+	3.9512	4.75834
chr7	29477985	29479785	12.0168967753188	0	+	3.88307	4.09949
chr7	29478540	29480340	9.04751984860529	0	+	3.13371	3.47725
chr7	29479040	29480840	6.18680636515923	0	+	2.04372	1.90333
chr7	29516265	29518065	7.68797975751289	0	+	2.52059	4.2459
chr7	29519215	29521015	7.68353019321016	0	+	2.04372	2.59878
chr7	29519835	29521635	8.23199814189465	0	+	2.52059	3.29423
chr7	29524615	29526415	5.47922560652682	0	+	3.06558	2.26936
chr7	29525775	29527575	4.76720071597505	0	+	10.6955	14.6044
chr7	29595565	29597365	8.59259431653546	0	+	12.603	11.969
chr7	29714020	29715820	11.4465283333667	0	+	2.52059	2.12295
chr7	29723220	29725020	11.9832362928034	0	+	1.83935	2.19616
chr7	29730900	29732700	9.84869721450924	0	+	1.56685	1.83013
chr7	29738840	29740640	9.08452160218022	0	+	1.77123	1.83013
chr7	29745465	29747265	6.1931618721699	0	+	8.58363	5.41718
chr7	29755850	29757650	11.0449862658955	0	+	2.45247	2.01314
chr7	29765560	29767360	5.66067562546613	0	+	14.7829	11.1638
chr7	29863390	29865190	8.58556417779603	0	+	1.56685	1.4275
chr7	29946640	29948440	5.88456401510857	0	+	2.72496	2.8916
chr7	29947705	29949505	8.57743338839532	0	+	2.24809	3.22103
chr7	29996535	29998335	9.98381081380288	0	+	2.92933	3.98968
chr7	30022745	30024545	9.1109646962186	0	+	7.15303	7.32052
chr7	30032160	30033960	5.46264224706389	0	+	2.79309	3.36744
chr7	30032410	30034210	8.50692387097212	0	+	2.86121	3.36744
chr7	30065290	30067090	8.46941510278821	0	+	7.97052	10.5049
chr7	30076750	30078550	9.49011566780676	0	+	1.83935	1.28109
chr7	30077810	30079610	14.5590916938981	0	+	2.04372	2.15955
chr7	30103095	30104895	11.600155945608	0	+	2.24809	1.57391
chr7	30201905	30203705	14.9538480049613	0	+	2.45247	3.55045
chr7	30205250	30207050	8.69959098135459	0	+	2.31622	1.97654
chr7	30231320	30233120	10.3822992560961	0	+	2.52059	2.45237
chr7	30237755	30239555	13.2161946077583	0	+	2.86121	3.03802
chr7	30242680	30244480	10.6331212280505	0	+	2.04372	2.30596
chr7	30275560	30277360	13.2573357258642	0	+	2.31622	2.23276
chr7	30303145	30304945	7.55402955413749	0	+	5.44993	5.89302
chr7	30325610	30327410	8.02877341776415	0	+	2.04372	1.79353
chr7	30661830	30663630	7.54645023376036	0	+	1.7031	1.97654
chr7	30695005	30696805	9.66413057373812	0	+	2.45247	2.855
chr7	30696015	30697815	10.732194955654	0	+	1.49873	2.41577
chr7	30725225	30727025	8.6406015369489	0	+	2.92933	2.96481
chr7	30726730	30728530	10.057618239241	0	+	2.58871	3.62366
chr7	30728430	30730230	9.06211342255	0	+	3.06558	2.8184
chr7	30749195	30750995	7.75651872372135	0	+	1.08999	1.4275
chr7	30768705	30770505	10.2571491010137	0	+	8.44738	9.9193
chr7	30814580	30816380	9.01552598789847	0	+	2.79309	2.96481
chr7	30815750	30817550	10.7810298433378	0	+	3.74682	3.58705
chr7	30856650	30858450	6.2610090122888	0	+	6.94865	4.1727
chr7	30874170	30875970	5.23614589112316	0	+	5.85867	7.35712
chr7	30879535	30881335	8.2713111770222	0	+	4.83681	4.53872
chr7	30906340	30908140	6.57772915612519	0	+	4.15557	3.98968
chr7	30953595	30955395	10.2819301103883	0	+	4.90493	5.08776
chr7	30968780	30970580	9.49714614079059	0	+	1.77123	1.90333
chr7	30970600	30972400	8.68648386316782	0	+	1.77123	1.61051
chr7	30973005	30974805	8.21815650541416	0	+	1.63498	1.79353
chr7	30977650	30979450	8.37272732852851	0	+	4.35994	4.50212
chr7	30978670	30980470	7.70983162588494	0	+	6.74428	8.08917
chr7	31015535	31017335	4.5414877205195	0	+	9.12863	9.9193
chr7	31016560	31018360	8.73533428759187	0	+	11.2405	12.7011
chr7	31016755	31018555	6.60305645459418	0	+	11.1042	12.3351
chr7	31050345	31052145	12.3088240974793	0	+	1.9756	2.56218
chr7	31338540	31340340	3.58748272819293	0	+	1.36248	2.04975
chr7	31346725	31348525	6.77755047686677	0	+	6.19929	7.97936
chr7	31347110	31348910	6.77755047686677	0	+	6.81241	9.07744
chr7	31347580	31349380	8.36087682160784	0	+	7.0849	9.15065
chr7	31387135	31388935	8.80285418493516	0	+	2.31622	2.63539
chr7	31514260	31516060	3.59936928670515	0	+	5.10931	6.33225
chr7	31629320	31631120	10.9791261427192	0	+	2.31622	2.8916
chr7	31933365	31935165	7.22121499763217	0	+	2.24809	1.93994
chr7	31948840	31950640	7.88982821783741	0	+	1.63498	1.86673
chr7	31952915	31954715	8.61664199237343	0	+	2.38434	2.19616
chr7	34949305	34951105	9.97275980143883	0	+	1.7031	2.70859
chr7	34949700	34951500	7.47368511893866	0	+	1.90747	3.00141
chr7	34952090	34953890	7.99289067339001	0	+	9.80987	11.3834
chr7	35354980	35356780	9.42946136965668	0	+	4.63244	4.1727
chr7	35414690	35416490	7.82950928126543	0	+	2.52059	2.52558
chr7	35424865	35426665	6.54918590775848	0	+	1.36248	2.19616
chr7	35506020	35507820	14.030190198336	0	+	1.77123	2.41577
chr7	35528150	35529950	9.25977214910054	0	+	1.83935	1.83013
chr7	35583710	35585510	12.6006632819812	0	+	1.9756	2.08635
chr7	35661215	35663015	8.47071252440447	0	+	1.56685	1.20789
chr7	35742325	35744125	14.2331494689505	0	+	0.476868	0.878462
chr7	36132185	36133985	8.87975394043206	0	+	1.83935	2.23276
chr7	36135720	36137520	8.52835759397081	0	+	2.58871	3.00141
chr7	36157665	36159465	9.45763390719153	0	+	3.20183	3.84327
chr7	36252455	36254255	10.8604815195069	0	+	2.58871	2.8184
chr7	36314855	36316655	8.77941945324728	0	+	2.24809	2.19616
chr7	36321520	36323320	5.4129081108472	0	+	6.67616	6.36885
chr7	36339165	36340965	9.87732986466571	0	+	13.1479	12.8109
chr7	36402340	36404140	12.5237313322974	0	+	1.29436	1.97654
chr7	36431080	36432880	6.14917913072467	0	+	9.53737	12.0789
chr7	37428865	37430665	9.76360841404926	0	+	1.43061	1.20789
chr7	37462620	37464420	8.18171572595888	0	+	1.56685	1.13468
chr7	37976970	37978770	9.2101769193799	0	+	1.43061	1.97654
chr7	38091665	38093465	8.8601907612955	0	+	1.7031	2.08635
chr7	38250995	38252795	9.81603063199719	0	+	2.45247	2.08635
chr7	38259295	38261095	10.2540495307622	0	+	1.77123	2.37917
chr7	38341110	38342910	8.27184754169912	0	+	1.08999	1.06148
chr7	38410115	38411915	9.45748997128672	0	+	1.29436	0.732052
chr7	38479750	38481550	10.7766621293291	0	+	1.02186	1.93994
chr7	38813715	38815515	6.71097435919716	0	+	2.11185	2.26936
chr7	38815025	38816825	13.2198456269097	0	+	1.9756	2.04975
chr7	39011605	39013405	7.54799435306689	0	+	4.01932	6.14924
chr7	46749325	46751125	7.76165693280299	0	+	1.49873	1.86673
chr7	48020845	48022645	9.79036664564622	0	+	0.885613	0.732052
chr7	48836875	48838675	12.6151420389767	0	+	3.61058	3.33084
chr7	48853820	48855620	11.0280710364035	0	+	1.90747	2.26936
chr7	48888310	48890110	8.9161742662307	0	+	5.24555	5.6734
